id,sku,name,quantity,base_price,has_discount,discount_price,short_description,long_description,created_at,updated_at,created_by,updated_by
398,249352,Harger's Goldenrod,55,$708.33,false,$390.65,Unspecified dislocation of left knee,Unspecified dislocation of left knee,3/3/2023,2/9/2023,hchingeb1,lbinghamb1
399,236655,Intermediate Balsamroot,18,$537.65,true,$415.93,"Striking against or struck by oth automobile airbag, subs","Striking against or struck by other automobile airbag, subsequent encounter",12/10/2023,1/10/2024,bshackesbyb2,malfonsinib2
400,485647,Sweet Yellowcrown,53,$69.96,false,$255.80,"Poisoning by appetite depressants, undetermined, init encntr","Poisoning by appetite depressants, undetermined, initial encounter",12/25/2023,2/1/2024,efaullb3,vwoolhouseb3
401,432137,Hawai'i Beaksedge,96,$923.89,true,$99.50,Other bursopathies,Other bursopathies,11/3/2022,2/22/2023,rreimersb4,gthextonb4
402,898095,Climbing Nightshade,30,$662.76,true,$57.33,Pnctr w/o foreign body of left thumb w/o damage to nail,Puncture wound without foreign body of left thumb without damage to nail,5/8/2022,6/6/2023,ekipplingb5,mcuttellb5
403,976620,Barbwire Grass,93,$654.03,false,$110.88,Congenital metatarsus primus varus,Congenital metatarsus primus varus,4/24/2023,4/23/2023,rleicesterb6,drustedb6
404,914407,Popolo,21,$426.59,true,$313.28,"Oth maternal infec/parastc diseases comp preg, third tri","Other maternal infectious and parasitic diseases complicating pregnancy, third trimester",2/23/2022,5/4/2023,pdabsb7,jferrettinib7
405,713312,Broadpod Nicker,66,$492.14,false,$290.84,"Osteochondropathy, unspecified of ankle and foot","Osteochondropathy, unspecified of ankle and foot",6/8/2023,11/13/2022,bhallumb8,jscrivnerb8
406,973613,Bird's-foot Trefoil,35,$883.23,false,$350.28,"Preterm newborn, gestational age 34 completed weeks","Preterm newborn, gestational age 34 completed weeks",4/1/2023,5/6/2022,ycoshb9,dtaylotb9
407,877371,Silk-floss Tree,33,$565.84,true,$282.45,"Puncture wound with foreign body of right hand, init encntr","Puncture wound with foreign body of right hand, initial encounter",12/21/2023,7/26/2023,wvanyba,pangierba
408,433170,Dark Raspberry,44,$345.52,true,$250.43,Contact with other powered household machinery,Contact with other powered household machinery,12/17/2022,7/17/2023,dprevettbb,ndenisovobb
409,996587,Blacklancewood,31,$846.71,false,$365.98,"Diffuse TBI w LOC >24 hr w/o ret consc w surv, subs","Diffuse traumatic brain injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",3/7/2022,4/7/2022,rnusseybc,kfrancescuzzibc
410,737002,Cup Lichen,9,$739.68,true,$395.16,"Oth fx shaft of left ulna, init for opn fx type 3A/B/C","Other fracture of shaft of left ulna, initial encounter for open fracture type IIIA, IIIB, or IIIC",1/30/2023,6/13/2023,rchambersbd,swyliebd
411,463699,Medusulina Lichen,3,$982.60,false,$121.93,"Other infective bursitis, left shoulder","Other infective bursitis, left shoulder",12/4/2023,5/10/2023,lcoynebe,mleachmanbe
412,405076,Threeleaf Woodsorrel,87,$293.21,true,$121.92,"Intentional self-harm by other specified means, sequela","Intentional self-harm by other specified means, sequela",9/19/2023,3/31/2023,skornackibf,dsimmersbf
413,214796,Grimmia Dry Rock Moss,81,$98.48,false,$473.73,Corrosion of unspecified degree of unspecified palm,Corrosion of unspecified degree of unspecified palm,11/4/2022,12/19/2022,bwashbg,seambg
414,610770,Macoun's Candle Snuffer Moss,1,$539.80,false,$140.95,Displaced fracture of distal phalanx of right great toe,Displaced fracture of distal phalanx of right great toe,4/23/2023,1/30/2024,lgoriolibh,mpummerybh
415,411637,Diffuseflower Evening Primrose,24,$392.33,false,$377.42,"Oth pregnancy related conditions, third trimester","Other specified pregnancy related conditions, third trimester",2/9/2022,1/3/2023,rantonichbi,arosibi
416,228520,Sparseflower Sedge,15,$914.23,false,$84.46,"Nondisp fx of lateral condyle of unsp femr, 7thP","Nondisplaced fracture of lateral condyle of unspecified femur, subsequent encounter for closed fracture with malunion",7/5/2023,11/8/2023,rcrutchbj,atocherbj
417,911027,California Broomsage,53,$89.39,false,$296.23,"Oth physl fx low end rad, r arm, subs for fx w routn heal","Other physeal fracture of lower end of radius, right arm, subsequent encounter for fracture with routine healing",9/25/2023,5/17/2023,wdurbinbk,lbossebk
418,413085,Canelillo,93,$586.23,false,$264.61,"Poisoning by antivaric drugs, including scler agents, acc","Poisoning by antivaricose drugs, including sclerosing agents, accidental (unintentional)",9/14/2022,1/23/2023,medgesonbl,wcollerdbl
419,503818,Singlehead Pussytoes,75,$603.66,true,$426.59,Parasomnia in conditions classified elsewhere,Parasomnia in conditions classified elsewhere,11/11/2023,12/13/2022,dgumnbm,tdavidofskibm
420,993617,Softleaf Arrowwood,5,$63.54,false,$264.47,"Adverse effect of emetics, subsequent encounter","Adverse effect of emetics, subsequent encounter",12/12/2023,9/10/2023,jhulsonbn,wpendlentonbn
421,937938,Pond Apple,2,$994.17,false,$165.04,"Disp fx of coronoid process of unspecified ulna, sequela","Displaced fracture of coronoid process of unspecified ulna, sequela",1/16/2024,4/24/2023,ltaxbo,fsaundercockbo
422,833366,New England Blazing Star,71,$63.39,false,$357.54,"Pasngr in hv veh injured in nonclsn trnsp acc nontraf, init","Passenger in heavy transport vehicle injured in noncollision transport accident in nontraffic accident, initial encounter",9/16/2023,5/12/2023,bnairebp,lschmuhlbp
423,814620,Warnstorfia Moss,96,$408.74,true,$223.54,"War op w oth effects of nuclear weapons, civilian, subs","War operation involving other effects of nuclear weapons, civilian, subsequent encounter",4/13/2023,5/26/2023,rpauloubq,csallariebq
424,337627,John Charles,28,$113.88,true,$277.07,"Burn of first degree of left axilla, initial encounter","Burn of first degree of left axilla, initial encounter",3/26/2022,3/16/2023,cbordessabr,odamrellbr
425,953954,Smallhead Cat's Ear,53,$569.72,false,$400.14,"Poisn by cardi-stim glycos/drug simlar act, acc, sequela","Poisoning by cardiac-stimulant glycosides and drugs of similar action, accidental (unintentional), sequela",8/7/2023,9/24/2023,cfoxenbs,tstockhillbs
426,870792,Wonderberry,77,$749.89,false,$189.03,Oth complication of genitourinary prosth dev/grft,"Other specified complication of genitourinary prosthetic devices, implants and grafts",5/5/2023,10/8/2022,rdybellbt,mhallorbt
427,499701,Gopherweed,59,$150.55,true,$254.64,"External constriction of penis, subsequent encounter","External constriction of penis, subsequent encounter",12/28/2023,8/21/2022,jdaunterbu,lalibonebu
428,576193,Smallseed Paspalum,18,$32.63,true,$332.16,Chronic superficial gastritis with bleeding,Chronic superficial gastritis with bleeding,9/11/2022,2/22/2022,egillmorebv,mlejeunebv
429,948454,Desert Sand Verbena,38,$492.25,false,$183.43,"Kaschin-Beck disease, unspecified elbow","Kaschin-Beck disease, unspecified elbow",8/17/2023,9/12/2023,akasebw,ebeldenbw
430,120065,Orange Daisy,11,$552.78,true,$66.90,"Open bite of right eyelid and periocular area, init encntr","Open bite of right eyelid and periocular area, initial encounter",12/27/2023,4/3/2022,jlindstedtbx,ctrigwellbx
431,891258,Puncturevine,86,$311.73,true,$398.32,"Complete traumatic MCP amputation of l mid finger, subs","Complete traumatic metacarpophalangeal amputation of left middle finger, subsequent encounter",2/24/2022,12/28/2023,rlongriggby,mdanilovicby
432,741148,White Spikerush,81,$200.99,false,$126.57,"Thoracic root disorders, not elsewhere classified","Thoracic root disorders, not elsewhere classified",3/26/2023,4/27/2022,griochbz,dartinbz
433,114441,Plantain Goldenweed,31,$690.60,true,$53.95,"Unsp effects of drowning and nonfatal submersion, subs","Unspecified effects of drowning and nonfatal submersion, subsequent encounter",7/28/2023,5/29/2022,efernanandoc0,ehunnybunc0
434,748472,Nikko Fir,31,$580.89,true,$274.49,Nondisplaced fracture of distal phalanx of right thumb,Nondisplaced fracture of distal phalanx of right thumb,3/3/2022,2/14/2022,tburchallc1,aalejandroc1
435,518345,Oneflower Beaksedge,13,$741.51,false,$495.17,Oth disorders of nervous system in diseases classd elswhr,Other disorders of nervous system in diseases classified elsewhere,2/1/2023,12/9/2022,hmarstersc2,hleaheyc2
436,883073,Murta,23,$489.71,false,$316.92,"Embolism due to cardiac prosth dev/grft, subs","Embolism due to cardiac prosthetic devices, implants and grafts, subsequent encounter",10/26/2022,6/26/2023,mdockerc3,tlosebyc3
437,263825,Larch,60,$191.68,true,$72.95,Other cardiac complications of anesthesia during pregnancy,Other cardiac complications of anesthesia during pregnancy,2/21/2023,1/7/2024,kditchc4,skilduffc4
438,575492,Toiyabe Springparsley,12,$829.40,true,$55.98,"Medial subluxation of unspecified ulnohumeral joint, sequela","Medial subluxation of unspecified ulnohumeral joint, sequela",11/19/2023,12/27/2022,proskellyc5,sjancicc5
439,270723,Timberline Willow,51,$239.89,true,$75.48,Family history of malignant neoplasm of urinary tract organ,Family history of malignant neoplasm of other urinary tract organ,5/4/2022,8/12/2023,ldegliantonic6,ggozzettc6
440,130928,Sharp's Weissia Moss,82,$114.53,false,$433.42,Pedestrian injured in unspecified nontraffic accident,Pedestrian injured in unspecified nontraffic accident,10/8/2022,11/17/2022,mwillcocksc7,lpetrishchevc7
441,261897,Miriquidica Lichen,33,$480.34,true,$245.99,"Unspecified dislocation of right radial head, subs encntr","Unspecified dislocation of right radial head, subsequent encounter",6/28/2022,8/14/2022,tnortonc8,csailorc8
442,106002,Pinaleno Mountain Rubberweed,23,$233.43,true,$74.71,Minor laceration of abdominal aorta,Minor laceration of abdominal aorta,4/22/2023,5/1/2022,emoncreifc9,emalmarc9
443,137916,Foothill Larkspur,32,$525.97,false,$307.12,Toxic effect of other specified substances,Toxic effect of other specified substances,8/30/2023,11/2/2022,gmeagherca,clutwycheca
444,432537,Oahu Sedge,31,$719.27,false,$391.67,"Unsp traum nondisp spondylolysis of 2nd cervcal vert, 7thG","Unspecified traumatic nondisplaced spondylolisthesis of second cervical vertebra, subsequent encounter for fracture with delayed healing",2/14/2022,9/1/2022,psommerscalescb,pdeeblecb
445,941399,Warnock's Snakewood,6,$385.04,false,$462.60,"Complete transverse atyp femoral fracture, right leg, 7thG","Complete transverse atypical femoral fracture, right leg, subsequent encounter for fracture with delayed healing",5/14/2023,7/6/2022,rkittelcc,rwardcc
446,309137,Isopterygiopsis Moss,49,$773.03,false,$157.38,"Path fx in neopltc disease, l femur, subs for fx w malunion","Pathological fracture in neoplastic disease, left femur, subsequent encounter for fracture with malunion",12/5/2023,7/14/2022,trosbothamcd,dbaynardcd
447,126473,Coontie,97,$808.08,false,$381.17,Monoplg low lmb fol oth ntrm intcrn hemor aff l nondom side,Monoplegia of lower limb following other nontraumatic intracranial hemorrhage affecting left non-dominant side,7/10/2023,8/22/2023,hshoriece,ebailyce
448,202081,Disc Lichen,89,$636.19,false,$374.64,Minor laceration of femoral vein at hip and thigh level,Minor laceration of femoral vein at hip and thigh level,12/11/2023,6/8/2023,chearnshawcf,eschouthedecf
449,478591,Tuckerman's Ragged Lichen,43,$741.55,false,$408.60,"Strain of musc/fasc/tend at shldr/up arm, unsp arm, init","Strain of other muscles, fascia and tendons at shoulder and upper arm level, unspecified arm, initial encounter",2/6/2022,3/6/2023,bscuttscg,bguerincg
450,434418,Dicranoweisia Moss,21,$277.56,false,$165.40,"Unsp physeal fracture of upper end of left fibula, init","Unspecified physeal fracture of upper end of left fibula, initial encounter for closed fracture",7/7/2023,5/1/2022,mbreconch,ywiffillch
451,899577,Nealley's Cloak Fern,19,$148.15,false,$122.63,"Supermarket, store or market as place","Supermarket, store or market as the place of occurrence of the external cause",8/11/2023,8/5/2023,pfortinci,mbossinghamci
452,951175,Cutleaf Blackberry,42,$67.38,true,$405.32,"Crushing injury of unspecified left toe(s), init encntr","Crushing injury of unspecified left toe(s), initial encounter",10/18/2022,5/22/2023,fimortcj,nsummerleecj
453,620563,Sears' Goatgrass,8,$453.13,true,$150.44,"Non-ABO incompat w acute hemolytic transfs react, init","Non-ABO incompatibility with acute hemolytic transfusion reaction, initial encounter",3/3/2022,8/21/2022,jsamsonck,mbaldassick
454,743153,Yellow Loosestrife,86,$940.95,false,$130.35,"Recurrent dislocation, right toe(s)","Recurrent dislocation, right toe(s)",3/27/2022,1/17/2024,awynettcl,jroffecl
455,728939,Larchleaf Beardtongue,99,$518.62,true,$19.86,"Inj msl/tnd lng flxr msl toe at ank/ft lev, unsp foot, subs","Other injury of muscle and tendon of long flexor muscle of toe at ankle and foot level, unspecified foot, subsequent encounter",2/3/2024,8/6/2022,eriditchcm,nbarenskycm
456,553687,Bitter Root Draba,35,$867.86,false,$341.68,Laceration of blood vessels at wrs/hnd lv of left arm,Laceration of other blood vessels at wrist and hand level of left arm,7/6/2022,1/26/2023,oblackettcn,amcgiveencn
457,582924,La Playa Springs Tansyaster,100,$986.81,false,$159.45,"Suprvsn of preg with history of ectopic preg, first tri","Supervision of pregnancy with history of ectopic pregnancy, first trimester",5/12/2023,6/19/2023,lwessingco,ahellwigco
458,396902,Southern False Serviceberry,65,$395.21,true,$499.92,"Traum subdr hem w LOC w dth d/t oth cause bef reg consc,subs","Traumatic subdural hemorrhage with loss of consciousness of any duration with death due to other cause before regaining consciousness, subsequent encounter",11/7/2023,12/27/2023,cdunlapcp,nhundeycp
459,172315,Purple Rattlesnakeroot,15,$349.22,true,$480.53,Hemorrhage of left orbit,Hemorrhage of left orbit,9/24/2023,9/11/2023,vdibnahcq,kferdinandcq
460,433967,Slender Panicgrass,6,$367.24,false,$119.02,"Infection following a procedure, initial encounter","Infection following a procedure, initial encounter",8/19/2022,1/16/2023,ssantoscr,esinclairecr
461,382658,Henrya,64,$305.14,true,$216.06,"Stress fracture, left tibia, subs for fx w malunion","Stress fracture, left tibia, subsequent encounter for fracture with malunion",7/23/2023,8/7/2023,zgilhouleycs,iparkynscs
462,508487,Field Pumpkin,39,$137.94,true,$405.00,Moderate hypoxic ischemic encephalopathy [HIE],Moderate hypoxic ischemic encephalopathy [HIE],8/11/2022,1/27/2024,gsimoensct,cgallandct
463,750167,Gulf Coast Lupine,95,$612.57,false,$273.58,Displaced fracture of base of other metacarpal bone,Displaced fracture of base of other metacarpal bone,11/21/2023,1/7/2023,calbinsoncu,mblazdellcu
464,217887,Thicket Creepingfern,22,$909.75,false,$92.61,"Displaced subtrochanteric fracture of right femur, init","Displaced subtrochanteric fracture of right femur, initial encounter for closed fracture",7/30/2022,10/30/2023,dferrantcv,pivanoviccv
465,179202,Rubber Rabbitbrush,71,$290.99,true,$418.46,"Oth fx shaft of r femur, subs for opn fx type I/2 w malunion","Other fracture of shaft of right femur, subsequent encounter for open fracture type I or II with malunion",5/15/2023,5/7/2022,mlepruvostcw,smacallamcw
466,772083,Marblefruit Pricklypear,66,$697.30,true,$226.74,"Pedl cyc driver injured in clsn w oth mv nontraf, sequela","Pedal cycle driver injured in collision with other motor vehicles in nontraffic accident, sequela",9/13/2023,8/27/2023,hsimmgencx,jgostallcx
467,925901,White Heath Aster,92,$611.46,false,$378.49,"Unsp pedl cyclst inj in clsn w oth pedl cyc in traf, init","Unspecified pedal cyclist injured in collision with other pedal cycle in traffic accident, initial encounter",9/19/2023,5/22/2022,cfortcy,sfieldscy
468,392827,Dwarf Eelgrass,85,$966.54,false,$189.09,"Oclr lac/rupt w prolaps/loss of intraoc tiss, unsp eye, init","Ocular laceration and rupture with prolapse or loss of intraocular tissue, unspecified eye, initial encounter",5/6/2023,1/12/2023,daltimascz,anutbeemcz
469,463906,Ivyleaf Speedwell,4,$336.16,false,$67.51,Fever of other and unknown origin,Fever of other and unknown origin,10/1/2023,11/15/2022,aglavisd0,rcallumd0
470,204826,Streambank Bird's-foot Trefoil,9,$312.68,false,$477.16,"Sltr-haris Type IV physeal fx upper end of l tibia, sequela","Salter-Harris Type IV physeal fracture of upper end of left tibia, sequela",12/11/2022,9/11/2022,opooleyd1,sholahd1
471,544543,Hornemann's Willowherb,34,$921.56,false,$302.46,"Burn of first degree of unspecified lower leg, subs encntr","Burn of first degree of unspecified lower leg, subsequent encounter",10/21/2022,3/31/2023,eschettinid2,ajadod2
